AetheryteName,FlagX,FlagY,FlagZ,HasRealXYZ,MapName,RealX,RealY,RealZ,RecordedAt,TerritoryId,ZoneName
,432.8,4.6,-496.4,TRUE,Timeworn Gliderskin Map,435.9,6.3,-498.7,3/12/2026 17:13,817,The Rak'tika Greatwood
,527.3,24.3,137,TRUE,Timeworn Gliderskin Map,519.5,23.7,140.3,3/12/2026 17:16,817,The Rak'tika Greatwood
,647.5,-40.7,-219.9,TRUE,Timeworn Zonureskin Map,646.5,-38.9,-222.5,3/12/2026 18:55,817,The Rak'tika Greatwood
,690,19.8,50,TRUE,Timeworn Zonureskin Map,694.4,21.6,49.5,3/12/2026 18:54,817,The Rak'tika Greatwood
,-809.9,8.6,-319.2,TRUE,Timeworn Gazelleskin Map,-807.7,9.9,-319.8,3/8/2026 20:31,613,The Ruby Sea
,-688.2,94.5,413.5,TRUE,Seemingly Special Timeworn Map,-686.9,26.5,412.4,3/8/2026 12:26,613,The Ruby Sea
,-688.2,57.8,413.5,TRUE,Seemingly Special Timeworn Map,-683.6,26.5,408.9,3/7/2026 5:08,613,The Ruby Sea
,-614.9,7,186.4,TRUE,Timeworn Gaganaskin Map,-614.8,7,186.4,3/8/2026 20:05,613,The Ruby Sea
,-517,33.8,-724,TRUE,Timeworn Gaganaskin Map,-511.3,36.8,-722.6,3/8/2026 20:00,613,The Ruby Sea
,-224.2,7.6,-591.6,TRUE,Seemingly Special Timeworn Map,-224,2.9,-591.5,3/7/2026 4:48,613,The Ruby Sea
,-224.2,4.7,-591.6,TRUE,Seemingly Special Timeworn Map,-223.9,2.9,-591.6,3/8/2026 15:00,613,The Ruby Sea
,-209.1,-150.4,210.6,TRUE,Timeworn Thief's Map,-209,-151.8,210.7,3/8/2026 21:47,613,The Ruby Sea
,-147.4,94.5,751.7,TRUE,Seemingly Special Timeworn Map,-147.8,9.5,752.1,3/8/2026 15:42,613,The Ruby Sea
,-126.1,-190.6,-155.1,TRUE,Timeworn Thief's Map,-124.3,-192.1,-156.4,3/8/2026 21:22,613,The Ruby Sea
,-28.2,3,-758.4,TRUE,Timeworn Gaganaskin Map,-38.2,3.8,-757.3,3/8/2026 20:00,613,The Ruby Sea
,77.6,15.9,576.7,TRUE,Timeworn Gaganaskin Map,77.6,15.9,576.6,3/8/2026 20:04,613,The Ruby Sea
,189,-112.4,69,TRUE,Timeworn Thief's Map,188,-125.7,71,3/8/2026 21:52,613,The Ruby Sea
,315.4,57.5,426.9,TRUE,Seemingly Special Timeworn Map,314.9,1.2,427.6,3/8/2026 13:52,613,The Ruby Sea
,356.7,-74.8,-337.1,TRUE,Timeworn Thief's Map,356.7,-74.8,-337.1,3/9/2026 12:54,613,The Ruby Sea
,436.2,16.2,849,TRUE,Timeworn Gaganaskin Map,436,16.3,849.3,3/8/2026 20:03,613,The Ruby Sea
,456.3,8.1,199,TRUE,Seemingly Special Timeworn Map,456.3,1,198.9,3/8/2026 12:49,613,The Ruby Sea
,500.2,38.3,59.9,TRUE,Timeworn Gaganaskin Map,499.9,38.3,60,3/8/2026 20:02,613,The Ruby Sea
,544.3,57.8,-628.1,TRUE,Seemingly Special Timeworn Map,543.5,105.8,-628.8,3/8/2026 16:07,613,The Ruby Sea
,570.9,70.4,-151.5,TRUE,Timeworn Gazelleskin Map,571.7,70.6,-151.4,3/8/2026 20:33,613,The Ruby Sea
,651.5,-100.6,441.2,TRUE,Timeworn Thief's Map,650.4,-106.3,443,3/8/2026 21:45,613,The Ruby Sea
,747,46.2,486.3,TRUE,Timeworn Gaganaskin Map,734.7,45.8,486.2,3/8/2026 20:03,613,The Ruby Sea
,847.4,48.1,-134,TRUE,Timeworn Gaganaskin Map,847.5,48.1,-134,3/8/2026 20:02,613,The Ruby Sea
,-793.2,-90,-763.9,TRUE,Timeworn Dragonskin Map,-793.7,-90,-764.1,3/8/2026 19:36,401,The Sea of Clouds
,-633.5,-207.3,206.1,TRUE,Timeworn Wyvernskin Map,-633.6,-207.3,206.1,3/8/2026 18:46,401,The Sea of Clouds
,-605.1,-230.2,827.6,TRUE,Timeworn Dragonskin Map,-605.3,-230.2,828.1,3/8/2026 19:41,401,The Sea of Clouds
,-602,-59.1,-231.4,TRUE,Timeworn Wyvernskin Map,-602.2,-59.2,-230.8,3/8/2026 18:28,401,The Sea of Clouds
,-450.2,-56,-601.3,TRUE,Timeworn Wyvernskin Map,-450.2,-56,-601.3,3/8/2026 18:27,401,The Sea of Clouds
,-436.1,198.3,-46.2,TRUE,Timeworn Wyvernskin Map,-436.2,198.3,-46.3,3/8/2026 18:28,401,The Sea of Clouds
,-407.2,-154.2,217.9,TRUE,Timeworn Dragonskin Map,-407.3,-154.2,218.1,3/8/2026 19:30,401,The Sea of Clouds
,-265.6,94,-292.2,TRUE,Timeworn Dragonskin Map,-265.5,94,-292.5,3/8/2026 19:43,401,The Sea of Clouds
,-183.6,-166,619.4,TRUE,Timeworn Dragonskin Map,-184.5,-164.7,617.8,3/8/2026 19:30,401,The Sea of Clouds
,-95.1,9.1,-861.2,TRUE,Timeworn Dragonskin Map,-95.1,9.1,-861.2,3/8/2026 19:37,401,The Sea of Clouds
,-58.7,-137,479.5,TRUE,Timeworn Dragonskin Map,-58.2,-137,479.1,3/8/2026 19:30,401,The Sea of Clouds
,13.8,12.8,-589,TRUE,Timeworn Dragonskin Map,13.7,12.8,-588.9,3/8/2026 19:28,401,The Sea of Clouds
,226.9,-121.6,652.8,TRUE,Timeworn Wyvernskin Map,226.8,-121.6,653,3/8/2026 18:31,401,The Sea of Clouds
,263.1,109.9,34.3,TRUE,Timeworn Wyvernskin Map,263.5,109.8,34.3,3/8/2026 18:29,401,The Sea of Clouds
,331.1,108.5,77.7,TRUE,Timeworn Dragonskin Map,331.4,108.5,77.4,3/8/2026 19:31,401,The Sea of Clouds
,455.9,112.1,-182.2,TRUE,Timeworn Dragonskin Map,455.9,112.1,-182.1,3/8/2026 19:32,401,The Sea of Clouds
,630.9,-156.1,742.6,TRUE,Timeworn Wyvernskin Map,631.7,-156.3,742.8,3/8/2026 18:31,401,The Sea of Clouds
,638.8,-98.8,-604.8,TRUE,Timeworn Wyvernskin Map,638.8,-98.8,-604.8,3/8/2026 18:49,401,The Sea of Clouds
,729.1,-11.4,-350.4,TRUE,Timeworn Wyvernskin Map,728.9,-11.4,-349.9,3/8/2026 18:51,401,The Sea of Clouds
,742.9,19.6,-89.3,TRUE,Timeworn Wyvernskin Map,743.1,19.6,-89.3,3/8/2026 18:30,401,The Sea of Clouds
,-441.8,167.7,-491.4,TRUE,Timeworn Zonureskin Map,-441.8,167.7,-491.4,3/12/2026 18:59,818,The Tempest
,-380,122.4,-324.7,TRUE,Timeworn Zonureskin Map,-380.2,122.4,-324.8,3/12/2026 18:58,818,The Tempest
,-263.9,125.5,-146.4,TRUE,Timeworn Zonureskin Map,-263.7,125.5,-146.1,3/12/2026 18:58,818,The Tempest
,-130,304.8,10,TRUE,Timeworn Gliderskin Map,-130.2,304.8,10,3/12/2026 17:54,818,The Tempest
,-120,413.1,-660,TRUE,Timeworn Zonureskin Map,-119.9,413.2,-660.1,3/12/2026 18:59,818,The Tempest
,130,198.9,-90,TRUE,Timeworn Gliderskin Map,126.1,200.6,-88.8,3/12/2026 17:57,818,The Tempest
,180,281.7,70,TRUE,Timeworn Gliderskin Map,179.7,281.7,69.9,3/12/2026 17:53,818,The Tempest
,200,363.3,-500,TRUE,Timeworn Zonureskin Map,199.8,363.4,-500.1,3/12/2026 19:00,818,The Tempest
,230.8,412.5,-802.1,TRUE,Timeworn Gliderskin Map,230.7,412.6,-802.3,3/12/2026 17:21,818,The Tempest
,350,-229.8,430,TRUE,Timeworn Gliderskin Map,350,-229.8,430,3/12/2026 17:47,818,The Tempest
,433.9,357.8,-25.6,TRUE,Timeworn Zonureskin Map,433.9,357.8,-25.6,3/12/2026 19:22,818,The Tempest
,490,379.6,-470,TRUE,Timeworn Gliderskin Map,490.1,379.6,-469.8,3/12/2026 17:56,818,The Tempest
,556.6,446,-814.6,TRUE,Timeworn Zonureskin Map,556.6,446,-814.5,3/12/2026 19:02,818,The Tempest
,708.7,393.4,-296.6,TRUE,Timeworn Gliderskin Map,709,393.4,-296.2,3/12/2026 17:56,818,The Tempest
,740,403.3,50,TRUE,Timeworn Gliderskin Map,739.8,403.3,50,3/12/2026 17:55,818,The Tempest
,793,414,-184.8,TRUE,Timeworn Zonureskin Map,800.6,414.3,-181.1,3/12/2026 19:01,818,The Tempest
,-765.3,68.8,-119.9,TRUE,Timeworn Kumbhiraskin Map,-765.5,68.8,-120.1,3/12/2026 20:41,960,Ultima Thule
,-704.2,64.8,143.9,TRUE,Timeworn Saigaskin Map,-704.7,64.6,144.3,3/12/2026 20:03,960,Ultima Thule
,-665.9,81,462.8,TRUE,Timeworn Kumbhiraskin Map,-666.3,81.1,463.1,3/12/2026 20:45,960,Ultima Thule
,-567.4,66.1,-72.6,TRUE,Timeworn Saigaskin Map,-567.5,66,-72.4,3/12/2026 20:05,960,Ultima Thule
,-549.3,74.6,606.7,TRUE,Timeworn Saigaskin Map,-549.2,74.6,607,3/12/2026 20:04,960,Ultima Thule
,-436.6,264.5,-403.3,TRUE,Timeworn Kumbhiraskin Map,-435,265.5,-398.5,3/12/2026 20:47,960,Ultima Thule
,-236.5,84,791.2,TRUE,Timeworn Saigaskin Map,-236.5,84,791.3,3/12/2026 20:08,960,Ultima Thule
,-178.1,73.4,277.1,TRUE,Timeworn Kumbhiraskin Map,-178.1,73.4,277.1,3/12/2026 20:46,960,Ultima Thule
,-0.8,61.7,744.2,TRUE,Timeworn Kumbhiraskin Map,-1.2,61.7,744.3,3/12/2026 20:39,960,Ultima Thule
,24.5,57.1,462.4,TRUE,Timeworn Saigaskin Map,24.6,57.1,462.5,3/12/2026 20:05,960,Ultima Thule
,32.5,273.3,-758.3,TRUE,Timeworn Saigaskin Map,32.3,273.4,-758.7,3/12/2026 20:01,960,Ultima Thule
,214.7,234.8,-211.2,TRUE,Timeworn Kumbhiraskin Map,214.6,234.8,-211,3/12/2026 20:44,960,Ultima Thule
,264.1,391.6,701.9,TRUE,Timeworn Kumbhiraskin Map,263.7,391.6,702.5,3/12/2026 20:39,960,Ultima Thule
,264,289.7,-378.5,TRUE,Timeworn Saigaskin Map,263.9,289.7,-378.6,3/12/2026 20:02,960,Ultima Thule
,408.6,286.2,-603.2,TRUE,Timeworn Kumbhiraskin Map,408.6,286.2,-603.3,3/12/2026 20:43,960,Ultima Thule
,505.6,296.8,-392.3,TRUE,Timeworn Saigaskin Map,506.7,299.1,-394.1,3/12/2026 20:07,960,Ultima Thule
,-603.5,-3.4,14.9,TRUE,Seemingly Special Timeworn Map,-603.7,-1.5,14.8,3/8/2026 6:14,139,Upper La Noscea
,-586.1,-1.9,-12.9,TRUE,Timeworn Toadskin Map,-586.5,-1.9,-12.9,3/8/2026 3:12,139,Upper La Noscea
,-488.4,-2.4,17.8,TRUE,Timeworn Boarskin Map,-488.4,-2.4,17.8,3/8/2026 5:22,139,Upper La Noscea
,-463.1,-11.8,220,TRUE,Timeworn Toadskin Map,-463.5,-11.7,220,3/8/2026 3:07,139,Upper La Noscea
,-394.4,37.3,22.4,TRUE,Timeworn Peisteskin Map,-394.2,37.4,22.3,3/8/2026 6:17,139,Upper La Noscea
,-365.6,48.1,-13.8,TRUE,Mysterious Map,-365.7,47.3,-13.6,3/8/2026 15:52,139,Upper La Noscea
,-370.5,-0.2,195.1,TRUE,Timeworn Goatskin Map,-363.8,0.6,194.1,3/7/2026 19:34,139,Upper La Noscea
,-350.4,-0.8,143.9,TRUE,Timeworn Leather Map,-350.5,-0.8,143.9,3/7/2026 18:46,139,Upper La Noscea
,258.8,-2.5,74.6,TRUE,Unhidden Leather Map,259,-2.6,74.5,3/8/2026 16:26,139,Upper La Noscea
,291.3,41.1,-190.3,TRUE,Timeworn Peisteskin Map,291.2,41.1,-190.4,3/8/2026 6:18,139,Upper La Noscea
,293.9,-2.6,110.6,TRUE,Timeworn Goatskin Map,293.7,-2.6,110.6,3/7/2026 19:36,139,Upper La Noscea
,323.1,-2.7,7.3,TRUE,Timeworn Boarskin Map,323.1,-2.7,7.2,3/8/2026 5:21,139,Upper La Noscea
,334.4,-1.5,204,TRUE,Thorne Dynasty Map,334.5,-1.5,203.8,3/8/2026 16:50,139,Upper La Noscea
,335.4,11.5,-62.7,TRUE,Unhidden Leather Map,335.4,11.5,-62.7,3/8/2026 16:25,139,Upper La Noscea
,346.5,27,-151.2,TRUE,Timeworn Toadskin Map,340.4,28.3,-155.1,3/8/2026 3:10,139,Upper La Noscea
,366.3,-3.2,26.3,TRUE,Thorne Dynasty Map,366.3,-3.4,26.2,3/8/2026 16:51,139,Upper La Noscea
,414.9,-1.4,184.3,TRUE,Timeworn Leather Map,415.3,-1.5,184.4,3/7/2026 18:47,139,Upper La Noscea
,454.9,-2.7,170.4,TRUE,Mysterious Map,454.7,-2.8,170.5,3/8/2026 15:53,139,Upper La Noscea
,585.4,-1.9,121.3,TRUE,Timeworn Goatskin Map,586.1,-2.1,121.2,3/7/2026 19:35,139,Upper La Noscea
,688.5,-1,163.2,TRUE,Timeworn Leather Map,689,-1,163.3,3/7/2026 18:45,139,Upper La Noscea
,731.6,4.2,170.5,TRUE,Timeworn Boarskin Map,731.6,4.2,170.5,3/8/2026 5:23,139,Upper La Noscea
,-775.3,54.7,123.8,TRUE,Timeworn Loboskin Map,-775.5,54.7,123.8,3/12/2026 21:33,1187,Urqopacha
,-558.4,-8.9,-489.5,TRUE,Timeworn Loboskin Map,-558.2,-8.9,-489.5,3/12/2026 21:27,1187,Urqopacha
,-391.7,-45.4,-365,TRUE,Timeworn Br'aaxskin Map,-391.8,-45.4,-365.1,3/13/2026 2:18,1187,Urqopacha
,-375.1,90.2,38.5,TRUE,Timeworn Loboskin Map,-375.2,90.2,38.5,3/12/2026 21:32,1187,Urqopacha
,-286.6,69.4,457.8,TRUE,Timeworn Br'aaxskin Map,-286.5,69.3,457.7,3/13/2026 2:20,1187,Urqopacha
,-228.9,62.6,96.7,TRUE,Timeworn Br'aaxskin Map,-228.9,62.6,96.4,3/13/2026 2:20,1187,Urqopacha
,-117.6,-73.8,-144.1,TRUE,Timeworn Loboskin Map,-111.7,-73.3,-138.7,3/12/2026 21:28,1187,Urqopacha
,13.5,10.5,117.3,TRUE,Timeworn Loboskin Map,13.7,10.5,117.7,3/12/2026 21:29,1187,Urqopacha
,14.7,23.9,228,TRUE,Timeworn Br'aaxskin Map,14.8,23.9,228.2,3/13/2026 2:19,1187,Urqopacha
,314.9,-156.1,-560.5,TRUE,Timeworn Loboskin Map,312,-155.5,-554.8,3/12/2026 21:29,1187,Urqopacha
,373.8,63.8,130.1,TRUE,Timeworn Br'aaxskin Map,378.3,65.1,130.3,3/13/2026 2:21,1187,Urqopacha
,490.6,-94,-22.2,TRUE,Timeworn Loboskin Map,490.4,-94.1,-22.5,3/12/2026 21:31,1187,Urqopacha
,638.5,109.3,560.2,TRUE,Timeworn Br'aaxskin Map,635.9,110.8,556.3,3/13/2026 2:22,1187,Urqopacha
,639.2,123.4,380,TRUE,Timeworn Br'aaxskin Map,643.4,124,374.7,3/13/2026 2:17,1187,Urqopacha
,653.2,121.3,225.2,TRUE,Timeworn Loboskin Map,653.5,121.3,225.8,3/12/2026 21:31,1187,Urqopacha
,-459.3,-37.9,719,TRUE,Mysterious Map,-464.4,-37.8,717.5,3/8/2026 15:47,138,Western La Noscea
,-343.5,-39.2,-220.8,TRUE,Timeworn Peisteskin Map,-343.7,-39.2,-220.8,3/8/2026 6:08,138,Western La Noscea
,-300.5,-38.5,612.2,TRUE,Unhidden Leather Map,-300.5,-38.5,612.4,3/8/2026 16:24,138,Western La Noscea
,-243.2,-38.2,485.7,TRUE,Timeworn Toadskin Map,-244,-38.4,491.7,3/8/2026 2:30,138,Western La Noscea
,-236.2,-39.9,680,TRUE,Timeworn Boarskin Map,-235.9,-39.6,676.8,3/8/2026 5:20,138,Western La Noscea
,-189.4,-42.1,-295,TRUE,Timeworn Peisteskin Map,-189.4,-42.2,-294.9,3/8/2026 6:07,138,Western La Noscea
,-140.4,-32.7,-116.8,TRUE,Timeworn Peisteskin Map,-140.4,-32.7,-116.8,3/8/2026 6:07,138,Western La Noscea
,-125,-24.4,51.2,TRUE,Timeworn Boarskin Map,-125,-24.4,51.2,3/8/2026 5:17,138,Western La Noscea
,12.5,-23.2,101.1,TRUE,Timeworn Toadskin Map,12.3,-23.2,101.1,3/8/2026 3:05,138,Western La Noscea
,90.2,-11.3,9,TRUE,Timeworn Goatskin Map,89.6,-11.3,9,3/7/2026 19:30,138,Western La Noscea
,159.8,-11.9,106.2,TRUE,Timeworn Leather Map,155.1,-11.1,104.1,3/7/2026 18:44,138,Western La Noscea
,52.4,-6.5,-36.6,TRUE,Unhidden Leather Map,251.7,-5.2,209.9,3/8/2026 16:25,138,Western La Noscea
,263.2,-16,142.6,TRUE,Thorne Dynasty Map,263.2,-16,142.7,3/8/2026 16:49,138,Western La Noscea
,322.3,-19.8,159.1,TRUE,Timeworn Toadskin Map,322.3,-19.8,159.2,3/8/2026 3:05,138,Western La Noscea
,404.5,18.5,21.2,TRUE,Timeworn Goatskin Map,404.4,18.5,21.3,3/7/2026 19:29,138,Western La Noscea
,451.3,5.3,277,TRUE,Timeworn Leather Map,451.8,5.4,277.3,3/7/2026 18:44,138,Western La Noscea
,460,8.3,425.6,TRUE,Timeworn Boarskin Map,460,8.3,425.6,3/8/2026 5:19,138,Western La Noscea
,565.3,39.4,301.5,TRUE,Mysterious Map,569.5,41.7,297.2,3/8/2026 15:49,138,Western La Noscea
,611.5,8.7,440.6,TRUE,Thorne Dynasty Map,611.7,8.7,440.9,3/8/2026 16:50,138,Western La Noscea
,638.6,40.3,333.2,TRUE,Timeworn Leather Map,628,40.3,330.7,3/7/2026 18:43,138,Western La Noscea
,730.4,25.7,440.7,TRUE,Timeworn Goatskin Map,733.2,27.3,436.9,3/7/2026 19:33,138,Western La Noscea
,-533.8,51.6,-778.5,TRUE,Timeworn Peisteskin Map,-533.7,51.6,-778.4,3/8/2026 6:22,140,Western Thanalan
,-460.3,22.8,-474.6,TRUE,Timeworn Goatskin Map,-465.9,23,-474.6,3/7/2026 19:59,140,Western Thanalan
,-362,15.8,-719.6,TRUE,Timeworn Toadskin Map,-362,15.8,-719.8,3/8/2026 4:32,140,Western Thanalan
,-289.1,18.2,-180.3,TRUE,Timeworn Boarskin Map,-289.1,18.2,-180.1,3/8/2026 5:29,140,Western Thanalan
,-276.5,15,-739,TRUE,Timeworn Peisteskin Map,-276.6,15,-738.8,3/8/2026 6:22,140,Western Thanalan
,-250.3,15.8,-338.9,TRUE,Timeworn Leather Map,-250.3,15.8,-339,3/7/2026 18:51,140,Western Thanalan
,-151,15.7,-248.8,TRUE,Timeworn Toadskin Map,-149.9,15.6,-249.2,3/8/2026 4:30,140,Western Thanalan
,-130.1,46.4,385.6,TRUE,Unhidden Leather Map,-130.2,46.4,385.6,3/8/2026 16:29,140,Western Thanalan
,-96.8,52.3,241.5,TRUE,Mysterious Map,-96.8,52.3,241.5,3/8/2026 15:56,140,Western Thanalan
,-72,53.4,328.4,TRUE,Timeworn Peisteskin Map,-72.2,53.4,328.6,3/8/2026 6:25,140,Western Thanalan
,-51.2,15.4,136.5,TRUE,Thorne Dynasty Map,-51.7,15.4,136.8,3/8/2026 16:54,140,Western Thanalan
,7.7,21.3,90.2,TRUE,Mysterious Map,7.7,21.3,90.4,3/8/2026 15:55,140,Western Thanalan
,27.7,51.5,212.6,TRUE,Timeworn Boarskin Map,27.7,51.5,212.6,3/8/2026 5:28,140,Western Thanalan
,72.5,58,-25.1,TRUE,Timeworn Boarskin Map,72.6,58,-25.1,3/8/2026 5:28,140,Western Thanalan
,91.6,16.6,129.5,TRUE,Timeworn Leather Map,91.6,16.6,129.6,3/7/2026 18:49,140,Western Thanalan
,114.3,53.5,-137.5,TRUE,Unhidden Leather Map,114.3,53.5,-137.5,3/8/2026 16:28,140,Western Thanalan
,140.4,57.2,270.1,TRUE,Timeworn Leather Map,140.4,57.2,270,3/7/2026 18:50,140,Western Thanalan
,160.6,49.6,113.5,TRUE,Timeworn Goatskin Map,157.2,51.4,111.5,3/7/2026 20:00,140,Western Thanalan
,202.6,55.5,-192.2,TRUE,Timeworn Toadskin Map,203,55.5,-192.2,3/8/2026 4:30,140,Western Thanalan
,249.5,51.4,41.8,TRUE,Thorne Dynasty Map,249.8,51.4,41.9,3/8/2026 16:54,140,Western Thanalan
,276.9,62.7,-220.1,TRUE,Timeworn Goatskin Map,270.2,63.5,-220.1,3/7/2026 19:45,140,Western Thanalan
,-790.4,31.8,-92.2,TRUE,Timeworn Br'aaxskin Map,-790.4,31.9,-92.2,3/13/2026 2:33,1189,Yak T'el
,-607.8,-163.9,279.5,TRUE,Timeworn Loboskin Map,-608.1,-163.9,279.5,3/12/2026 22:43,1189,Yak T'el
,-511.3,-153.8,588.9,TRUE,Timeworn Br'aaxskin Map,-511.3,-153.8,589,3/13/2026 2:38,1189,Yak T'el
,-496.2,41.2,-648.3,TRUE,Timeworn Loboskin Map,-495.2,42.9,-643.9,3/12/2026 22:45,1189,Yak T'el
,-371.9,-161.4,816.8,TRUE,Timeworn Loboskin Map,-378.2,-160.2,818.5,3/12/2026 23:03,1189,Yak T'el
,-301.7,-169.5,268.9,TRUE,Timeworn Br'aaxskin Map,-301.8,-169.5,268.8,3/13/2026 2:32,1189,Yak T'el
,-222.7,7,-65.3,TRUE,Timeworn Loboskin Map,-222.4,7.1,-65.7,3/12/2026 22:44,1189,Yak T'el
,56.5,8.2,-781.7,TRUE,Timeworn Br'aaxskin Map,56.4,8.2,-782.2,3/13/2026 2:40,1189,Yak T'el
,64,-164.6,717.4,TRUE,Timeworn Br'aaxskin Map,56.5,-164.9,720.1,3/13/2026 2:31,1189,Yak T'el
,127.7,10.7,-535,TRUE,Timeworn Loboskin Map,127.7,10.7,-535,3/12/2026 22:11,1189,Yak T'el
,163.3,-159.9,-24.6,TRUE,Timeworn Br'aaxskin Map,163.4,-159.9,-24.6,3/13/2026 2:39,1189,Yak T'el
,339.1,18.1,-318.1,TRUE,Timeworn Loboskin Map,339.3,18,-317.9,3/12/2026 22:11,1189,Yak T'el
,351.3,-158.9,219.4,TRUE,Timeworn Loboskin Map,351.5,-158.8,219.6,3/12/2026 22:48,1189,Yak T'el
,485.3,11.2,22.8,TRUE,Timeworn Br'aaxskin Map,485,11.3,23.3,3/13/2026 2:36,1189,Yak T'el
,760.9,35.6,-448.5,TRUE,Timeworn Br'aaxskin Map,761,35.6,-448.5,3/13/2026 2:35,1189,Yak T'el
,799.1,39.6,-133.5,TRUE,Timeworn Loboskin Map,799.4,39.7,-133.8,3/12/2026 22:49,1189,Yak T'el
,-662,-83.7,-240.7,TRUE,Timeworn Thief's Map,-662.2,-92.1,-241.1,3/8/2026 21:54,614,Yanxia
,-614,-88.9,577.5,TRUE,Timeworn Thief's Map,-612.5,-97.2,577.2,3/8/2026 21:56,614,Yanxia
,-475.6,-110.1,-613.9,TRUE,Timeworn Thief's Map,-476.1,-111.9,-614,3/9/2026 12:54,614,Yanxia
,-467.6,14.2,-134.5,TRUE,Timeworn Gazelleskin Map,-467.4,14.2,-134.6,3/8/2026 20:34,614,Yanxia
,-412.3,9.1,435.4,TRUE,Seemingly Special Timeworn Map,-412.7,45.1,436,3/8/2026 12:07,614,Yanxia
,-273.4,40.3,301.7,TRUE,Timeworn Gaganaskin Map,-273.4,40.3,301.7,3/8/2026 20:15,614,Yanxia
,-214.8,63.7,-306.9,TRUE,Timeworn Gaganaskin Map,-214.9,63.7,-306.9,3/8/2026 20:07,614,Yanxia
,-72.7,69.2,-793,TRUE,Timeworn Gazelleskin Map,-72.8,69.2,-793,3/8/2026 20:35,614,Yanxia
,-1.6,61.6,-638.5,TRUE,Timeworn Gaganaskin Map,-1.8,61.6,-638.6,3/8/2026 20:08,614,Yanxia
,12.3,77.2,-378.4,TRUE,Timeworn Gazelleskin Map,12.4,77.3,-377.7,3/8/2026 20:35,614,Yanxia
,37.6,69.9,317,TRUE,Seemingly Special Timeworn Map,37.5,4.7,316.9,3/8/2026 14:49,614,Yanxia
,44.4,-47.1,677.1,TRUE,Timeworn Thief's Map,44.4,-0.6,677,3/8/2026 20:55,614,Yanxia
,124.7,37.7,14.2,TRUE,Timeworn Gaganaskin Map,124.8,37.7,14.2,3/8/2026 20:13,614,Yanxia
,139,8.7,698.8,TRUE,Timeworn Gaganaskin Map,138.9,8.7,699,3/8/2026 20:14,614,Yanxia
,187.5,19.9,-593.5,TRUE,Timeworn Gaganaskin Map,187.7,19.8,-593.7,3/8/2026 20:08,614,Yanxia
,447.1,92.2,89,TRUE,Timeworn Gaganaskin Map,446.9,92.2,88.9,3/8/2026 20:13,614,Yanxia
,479.3,12.5,355.7,TRUE,Timeworn Gazelleskin Map,487.5,12.2,361.5,3/8/2026 20:37,614,Yanxia
,519.9,31.5,701.8,TRUE,Timeworn Gazelleskin Map,519.9,31.5,701.7,3/8/2026 20:38,614,Yanxia
,525.5,68,-799.6,TRUE,Seemingly Special Timeworn Map,525.5,20.6,-799.7,3/7/2026 2:07,614,Yanxia
,570.7,22.8,-675.8,TRUE,Timeworn Gaganaskin Map,570.6,22.8,-675.8,3/8/2026 20:09,614,Yanxia
